album_id,copyright
6IJVWErYhvWqG41NnLSGMM,"℗ 2016 Jonas Blue Music, under exclusive license to Virgin EMI Records, a division of Universal Music Operations Ltd"
4D6OyZ4Q57vH7gul8PVzTv,"© 2017 Republic Records, a division of UMG Recordings, Inc."
4D6OyZ4Q57vH7gul8PVzTv,"℗ 2017 Republic Records, a Division of UMG Recordings, Inc."
2FXGUAESmG5l9YPrzWPvHI,© 2016 OVO Sound/Warner Records Inc.
2FXGUAESmG5l9YPrzWPvHI,℗ 2016 OVO Sound/Warner Records Inc.
4MGDyHLc9ctHHiX4wCn1tV,"© 2013 Hollywood Records, Inc."
4MGDyHLc9ctHHiX4wCn1tV,"℗ 2013 Hollywood Records, Inc."
3KuXEGcqLcnEYWnn3OEGy0,© 2012 Warner Music UK Limited
3KuXEGcqLcnEYWnn3OEGy0,℗ 2012 Warner Music UK LImited
4PWBTB6NYSKQwfo79I3prg,"(P) 2015 Epic Records, a division of Sony Music Entertainment"
4OHNH3sDzIxnmUADXzv2kT,"© 2005 The Island Def Jam Music Group, under exclusive license to Mercury Records Limited. Licensed courtesy of LK Records Limited"
4OHNH3sDzIxnmUADXzv2kT,"℗ 2005 The Island Def Jam Music Group, under exclusive license to Mercury Records Limited. Licensed courtesy of LK Records Limited"
5dN7F9DV0Qg1XRdIgW8rke,© 2004 Reprise Records for the U.S. and WEA International Inc. for the world outside the U.S.
5dN7F9DV0Qg1XRdIgW8rke,℗ 2004 Reprise Records for the U.S. and WEA International Inc. for the world outside the U.S.
3hM67HrtJ55aUC5TGt66Za,"(P) 2015 PRMD, LLC under exclusive license to Ultra Records, LLC / B1 Recordings GmbH"
4TBbufjm7ngIwhD01veN1Z,(C) 2016 Interscope Records
4TBbufjm7ngIwhD01veN1Z,(P) 2016 Interscope Records
7K89F9bgY1jks0uIlMerm3,"© 2016 Republic Records, a division of UMG Recordings, Inc."
7K89F9bgY1jks0uIlMerm3,"℗ 2016 Republic Records, a division of UMG Recordings, Inc."
218N0eGIlNwU5vwW0FzUJu,"© 2003 American Recordings, LLC"
218N0eGIlNwU5vwW0FzUJu,"℗ 2003 American Recordings, LLC"
2mnDyPSNM02LMvniaMWnLl,"© 2017 Hampton Records Limited, under exclusive licence to Capitol Records, a division of Universal Music Operations Limited"
2mnDyPSNM02LMvniaMWnLl,"℗ 2017 Hampton Records Limited, under exclusive licence to Capitol Records, a division of Universal Music Operations Limited"
4bzVI1FElc13HQagFR7S1W,(P) 2015 Simco Limited under exclusive licence to Sony Music Entertainment UK Limited
1WO7bigEZckVrkzPBjAsiQ,© 2006 The Island Def Jam Music Group
1WO7bigEZckVrkzPBjAsiQ,℗ 2006 The Island Def Jam Music Group
3tWaxq6QGN4jkrrXHcvNBA,2016 Quality Control Music Exclusively Distributed by 300 Entertainment
3tWaxq6QGN4jkrrXHcvNBA,2016 Quality Control Music Exclusively Distributed by 300 Entertainment
3gORsZp3xSbkN1ymRNonp1,© 1986 The Island Def Jam Music Group
3gORsZp3xSbkN1ymRNonp1,℗ 1986 The Island Def Jam Music Group
4xM1pUHZp9HsuKNxyOQDR0,"© 2016 Getting Out Our Dreams II, LLC, Distributed By Def Jam, A Division of UMG Recordings, Inc.Good Music ™ and associated logo are trademarks of Mascotte Holdings, Inc. All rights reserved."
4xM1pUHZp9HsuKNxyOQDR0,"℗ 2016 Getting Out Our Dreams II, LLC, Distributed By Def Jam, A Division of UMG Recordings, Inc.Good Music ™ and associated logo are trademarks of Mascotte Holdings, Inc. All rights reserved."
5mpoNfkTeAS2laEOnoSA0n,2013 Doorn / SpinninRecords.com
5mpoNfkTeAS2laEOnoSA0n,2013 Doorn / SpinninRecords.com
1NslKOZobWxINFaFkLol3r,(P) 2001 Zomba Recording LLC
0ljGAdQ5EmiJE52O1VsYAM,(C) 2012 Aftermath/Interscope Records
0ljGAdQ5EmiJE52O1VsYAM,(P) 2012 Aftermath/Interscope Records
2hnaJ8ktG2FSP1EthsCo6N,"© 2011 Global Talent Records Limited, under exclusive licence to Universal Island Records, a division of Universal Music Operations Limited"
2hnaJ8ktG2FSP1EthsCo6N,"℗ 2011 Global Talent Records Limited, under exclusive licence to Universal Island Records, a division of Universal Music Operations Limited"
7yeVUGG3xvGjKwhM2FBItZ,"© 2019 UMG Recordings, Inc."
7yeVUGG3xvGjKwhM2FBItZ,"A Geffen Records Release; This Compilation ℗ 1992 UMG Recordings, Inc."
6p6RTnoHCJMnMx2jcK4oGu,© 2011 Petrolelectric Pty Ltd under exclusive licence to Universal International Music B.V.
6p6RTnoHCJMnMx2jcK4oGu,℗ 2011 Petrolelectric Pty Ltd under exclusive licence to Universal International Music B.V.
38QMtmbbl4jdpeQ29I8vMB,"2018 La Commission, LLC & Entertainment One U.S., LP"
38QMtmbbl4jdpeQ29I8vMB,"2018 La Commission, LLC & Entertainment One U.S., LP"
6sGWFXm5IKtTBMFdIhNB9C,2018 Riot Games
6sGWFXm5IKtTBMFdIhNB9C,2018 Riot Games
4UYc2CKvpyr2e1moEY6TL0,"© 2019 independent. under exclusive license to Atlantic Recording Corporation, except iSpy 2017 independent. under exclusive license to Atlantic Recording Corporation and Quality Control/Motown/Capitol"
4UYc2CKvpyr2e1moEY6TL0,"℗ 2019 independent. under exclusive license to Atlantic Recording Corporation, except iSpy 2017 independent. under exclusive license to Atlantic Recording Corporation and Quality Control/Motown/Capitol"
2HfdqVaLccOvzfsHej9A8g,© 2011 Virgin Records Limited
2HfdqVaLccOvzfsHej9A8g,℗ 2011 Virgin Records Limited
2TUgzZ8XOE8jm7tDpU4iME,(C) 2020 Rimas Entertainment LLC.
2TUgzZ8XOE8jm7tDpU4iME,(P) 2020 Rimas Entertainment LLC.
15q7N7Wo307mfjqR29NpjF,"© 2010 Yoko Ono Lennon, under exclusive license to Capitol Records Inc."
15q7N7Wo307mfjqR29NpjF,"℗ 2010 Lenono Music, under exclusive license to Capitol Records Inc."
6uQZ5a3ueG2R8XbimLLjRd,(P) 2014 Sony Music Entertainment International Limited
4cQLUsauu6PltpXfMxQH3U,© 2020 Warner Music Latina
4cQLUsauu6PltpXfMxQH3U,℗ 2020 Warner Music Latina
1JvoMzqg04nC29gam4Qaiq,© 2002 Blue Note Records
1JvoMzqg04nC29gam4Qaiq,℗ 2002 Blue Note Records
4fygErqiNgFUic5hU42Z3E,2003 The All Blacks B.V.
4fygErqiNgFUic5hU42Z3E,2003 The All Blacks B.V.
2wiPF3m0ylst0JSk1IvZL8,© 2019 Universal Music GmbH
2wiPF3m0ylst0JSk1IvZL8,A Vertigo Berlin release; ℗ 2019 Universal Music GmbH
3tnCAhqSU4V0EEgYnrTRuD,"(P) 2019 Epic Records, a division of Sony Music Entertainment"
3zOkSAbg9o7gQ3yXtZhx5v,(P) 2019 A$AP Rocky Recordings LLC/RCA Records. Marketed & Distributed by Polo Grounds Music/RCA Records.
57lgFncHBYu5E3igZnuCJK,© 2020 Bad Boy/Interscope Records
57lgFncHBYu5E3igZnuCJK,℗ 2020 Bad Boy/Interscope Records
5I48ENiZiaZZSOpec6PdS5,"© 1959 Capitol Records, LLC"
5I48ENiZiaZZSOpec6PdS5,"℗ 1959 Capitol Records, LLC"
3tuAs968COA2vxKjiLvmxr,"An Atlantic Records UK release, © 2020 Warner Music UK Limited."
3tuAs968COA2vxKjiLvmxr,"An Atlantic Records UK release., ℗ 2020 Warner Music UK Limited."
0LfM3PGkXE6KvJEE1HkOnz,© 1988 Warner Records Inc.
0LfM3PGkXE6KvJEE1HkOnz,℗ 1988 Warner Records Inc.
0M2jouCUu3u6qUXSS2vgYI,"© 2016 Mute Records Ltd., a BMG Company"
0M2jouCUu3u6qUXSS2vgYI,"℗ 1988 2009 Mute Records Ltd., a BMG Company"
3obQJSWpREwvi19TTAvM5v,© 2007 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. All Rights Reserved.
3obQJSWpREwvi19TTAvM5v,℗ 2007 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. All Rights Reserved.
1cPsN0zKo8jRP7eM81uvC8,(C) 2016 Rimas Entertainment LLC.
3VKVZ7PvA64NtVJChPGDaH,"© 2020 Island Records, a division of UMG Recordings, Inc."
3VKVZ7PvA64NtVJChPGDaH,"℗ 2020 Island Records, a division of UMG Recordings, Inc."
1UUOBzIHw0noiRGRpbt3sz,© 1984 The Island Def Jam Music Group
1UUOBzIHw0noiRGRpbt3sz,"℗ 1984 UMG Recordings, Inc."
2T8UlI17u5hwTqu6zkpkW7,© 2020 OVO Sound/Warner Records Inc.
2T8UlI17u5hwTqu6zkpkW7,"℗ 2019, 2020 OVO Sound/Warner Records Inc."
0PqCkTvKFJxzr9uujq7a3T,"© 1993 Parlophone Records Ltd, a Warner Music Group Company"
0PqCkTvKFJxzr9uujq7a3T,"℗ 1993 Parlophone Records Ltd, a Warner Music Group Company"
2JtKf1aFxqS0M3QIj98nG5,2019 QLF Records
2JtKf1aFxqS0M3QIj98nG5,2019 QLF Records
4jcRw4qVurxoZcfIYPKDpz,"© 2008 Jonas Brothers Recording LLC, under exclusive license to Republic Records, a division of UMG Recording, Inc."
4jcRw4qVurxoZcfIYPKDpz,"℗ 2008 Jonas Brothers Recording LLC, under exclusive license to Republic Records, a division of UMG Recording, Inc."
3dnAanoquMtbaksF7pUjyI,© 2014 Universal Music Latino
3dnAanoquMtbaksF7pUjyI,℗ 2014 Universal Music Latino
0eXAgjcMHbFt3fS0XXp8Kw,"© 2013 HAIM Productions Inc., under exclusive licence to Polydor Records, a division of Universal Music Operations Ltd"
0eXAgjcMHbFt3fS0XXp8Kw,"℗ 2013 HAIM Productions Inc., under exclusive licence to Polydor Records, a division of Universal Music Operations Ltd"
6BpM86nsNY2MdlAa33Msq9,"© 2011 Victoires Productions- Parlophone/Warner Music France, a Warner Music Group Company"
6BpM86nsNY2MdlAa33Msq9,"℗ 2011 Victoires Productions- Parlophone/Warner Music France, a Warner Music Group Company"
3P5WIUJO0Ots1lQx09TOxk,© 2020 Friends Keep Secrets/Def Jam Recordings/Interscope Records
3P5WIUJO0Ots1lQx09TOxk,℗ 2020 Friends Keep Secrets/Def Jam Recordings/Interscope Records
1QhonXpNQq8wrGEKX0ofbk,"(P) 2012 RCA Records, a division of Sony Music Entertainment"
2c93mTBuqEHQMiyg53P69R,2011 S-Curve Records
2c93mTBuqEHQMiyg53P69R,2011 S-Curve Records
7GaAXgbFSpcJOiLlFGYyOL,© 2004 Blue Note Records
7GaAXgbFSpcJOiLlFGYyOL,℗ 2004 Blue Note Records
4uIDigk79DeZEYV6Z5Yf4s,2015 Warner Music UK Ltd.
4uIDigk79DeZEYV6Z5Yf4s,2015 Warner Music UK Ltd.
2CYr9450iYkEWq4IWL8plY,"© 2020 Quality Control Music, LLC, under exclusive license to UMG Recordings, Inc."
2CYr9450iYkEWq4IWL8plY,"Quality Control Music/Motown Records; ℗ 2020 Quality Control Music, LLC, under exclusive license to UMG Recordings, Inc."
0F77QekrNe8vVAjU2sepja,© 1975 Asylum Records
0F77QekrNe8vVAjU2sepja,"℗ 1975 Asylum Records. Marketed by Warner Strategic Marketing, a Warner Music Group Company."
0VWYRbEcvJcPrqMGJirO6q,© 2013 Interscope Records
0VWYRbEcvJcPrqMGJirO6q,℗ 2013 Interscope Records
4kca7vXd1Wo5GE2DMafvMc,© 1987 Capitol Records Inc.
4kca7vXd1Wo5GE2DMafvMc,℗ 1998 Capitol Records Inc.
61foK8xa76FEOk36uOxoc9,© 2011 Queen Productions Ltd. under exclusive licence to Universal International Music BV
61foK8xa76FEOk36uOxoc9,℗ 2011 Queen Productions Ltd. under exclusive licence to Universal International Music BV
49HjM8mnjS9PgYjSC03tkS,(P) 2020 Lithuania HQ / B1 Recordings GmbH.
66v9QmjAj0Wwhh2OpbU4BE,© 1987 Capitol Records Inc.
66v9QmjAj0Wwhh2OpbU4BE,This Compilation ℗ 1998 Capitol Records Inc.
6tUKtq2hrHaWVs5Qokzc1P,"© 2014 Dirty Hit, under exclusive license to Polydor/Island, a division of Universal Music GmbH"
6tUKtq2hrHaWVs5Qokzc1P,"℗ 2014 Dirty Hit, under exclusive license to Polydor/Island, a division of Universal Music GmbH"
4IZSrYZHALLavs8TTndGiV,© 2009 Yeah Yeah Yeahs
4IZSrYZHALLavs8TTndGiV,"℗ 2009 Yeah Yeah Yeahs, under exclusive license to DGC Records"
2gLYQmHLHZhNpTxlnlkXy7,(P) 1986 SONY BMG MUSIC ENTERTAINMENT
1reJ8DttK5EGwdyf7y9FBR,© 1995 Mercury Records Limited
1reJ8DttK5EGwdyf7y9FBR,This Compilation ℗ 1973 This Record Company Ltd.
7MKfE4IRGdrH5bMkqaZ2Tp,(P) 2020 Sony Music Entertainment. All rights reserved.
2H2Cv9mrQq4PSzGLXmxkw3,"(P) 2014 Ultra Records, LLC"
08eQjFT0T2EGVFG5WeCe2V,"© 2013 McGraw Music, LLC."
08eQjFT0T2EGVFG5WeCe2V,"℗ 2013 McGraw Music, LLC."
4z2REZpvRsVMpHFrsIz7PD,"(P) 1977 Epic Records, a division of Sony Music Entertainment"
3IdNQBn7De23AVyv2V67wn,"© 2009 Frank Sinatra Enterprises, LLC"
3IdNQBn7De23AVyv2V67wn,"℗ 2009 Frank Sinatra Enterprises, LLC"
7vUJAdvDYXhjf1p0P2yIxh,(P) 2015 Sony Music Entertainment US Latin LLC
2vcGYJcPfXUmCdcXXqqukg,"© 2018, 2017 Monkey Puzzle Music, Inc., under exclusive license to Atlantic Recording Corporation for the United States and WEA International for the world excluding the United States."
2vcGYJcPfXUmCdcXXqqukg,"℗ 2018, 2017 Monkey Puzzle Music, Inc., under exclusive license to Atlantic Recording Corporation for the United States and WEA International for the world excluding the United States."
3gpHiNAmT5oXVxe6ewTGuN,(P) 1973 Sony Music Entertainment
2DSNJ8bdoYfC6Uydg8ilBC,"(P) 2007 Third Man Records, under exclusive license to Legacy Recordings, a division of Sony Music Entertainment"
4BvD9caT3ZohqNQFcR8dVD,"Esta Compilación (P) 2019 Sony Music Entertainment México, S.A. de C.V."
5U0pevIOTrPoDsN8YsBCBh,(P) 1999 Sony Music Entertainment Inc.
1DF9B2hfwX4EdgEFwGcRwh,"(P) 2017 RCA Records, a division of Sony Music Entertainment"
43dl8hP5uNN9s6YeeJA5fv,(C) 2020 Rimas Entertainment LLC
43dl8hP5uNN9s6YeeJA5fv,(P) 2020 Rimas Entertainment LLC
5F6r4JU7TdqI8YOWzj6Fyn,(P) 2018 Sony Music Entertainment Italy S.p.A.
74ShfU6i2GfPyqwdc5uGl7,2013 4AD Ltd
74ShfU6i2GfPyqwdc5uGl7,2013 4AD Ltd
2kcKdEULKToIB701VWtOPr,(C) 2020 Duars Entertainment
2kcKdEULKToIB701VWtOPr,(P) 2020 Duars Entertainment
3Oc7TFerme2LybRGVAcESO,"(P) 2013, 2014 Sony Music Entertainment US Latin LLC"
4ZZvKnA1YJ2KcwjMmHBinq,"© 2017 UMG Recordings, Inc."
4ZZvKnA1YJ2KcwjMmHBinq,"A Geffen Records Release; ℗ 1942 UMG Recordings, Inc."
577x4v0DO2oQcymLzdAyQ8,© 2018 DGTLBEATS
577x4v0DO2oQcymLzdAyQ8,℗ 2018 DGTLBEATS
53fJVD9LpBKEMqdAF7PW5K,© 2011 Reprise Records
53fJVD9LpBKEMqdAF7PW5K,℗ 2011 Reprise Records
3gNsjaUsu9cRckgUFx5NsY,"© 1966 Frank Sinatra Enterprises, LLC"
3gNsjaUsu9cRckgUFx5NsY,"℗ 1990 Frank Sinatra Enterprises, LLC"
6Xvc1TfpVEhDeHhmTQEtp0,"(P) 2001 Third Man Records, under exclusive license to Legacy Recordings, a division of Sony Music Entertainment"
1HmWQo43Gt8BR2dylfv3o4,© 2020 Atlantic Recording Corporation
1HmWQo43Gt8BR2dylfv3o4,℗ 2020 Atlantic Recording Corporation
0OChMQnL4dpFZQH93uPb1d,(C) 2019 Pina Records Dist. By Sony Music Entertainment U.S. Latin LLC
3aYOF3HVkIr1IzhePfQS7s,(P) 2020 Sony Music Entertainment
4hR7jjsPvRwwcHx8ntJSQS,© 2020 The Island Def Jam Music Group
4hR7jjsPvRwwcHx8ntJSQS,"℗ 2020 Def Jam Recordings, a division of UMG Recordings, Inc."
3rDo7fQDUwJ6qmxwP5yQsY,"(P) 1990 Twentieth Century Fox, under exclusive license to Sony Music Entertainment"
6RlifxGX8F3IijsJXkTIlq,"© 2019 Meduza, under exclusive license to Universal Music GmbH"
6RlifxGX8F3IijsJXkTIlq,"A Virgin Records Germany / Polydor UK release; ℗ 2019 Meduza, under exclusive license to Universal Music GmbH"
5toAA2Uu1BMKBej3WtWeEY,"(P) 2018 Epic Records, a division of Sony Music Entertainment"
6opKASPALOkPwCfHvqIS9H,2016 Joytime Collective
6opKASPALOkPwCfHvqIS9H,2016 Joytime Collective
4oi6YYTdruWtLATvNiVE46,2012 Daughter
4oi6YYTdruWtLATvNiVE46,2012 Daughter
4fPfnp90F94F1Ab8UANpHL,"© 2019 Spinnin' Records, under exclusive license to Universal Music GmbH"
4fPfnp90F94F1Ab8UANpHL,"A Virgin Records release; ℗ 2019 Spinnin' Records, under exclusive license to Universal Music GmbH"
6K7559pAYrNCJwsv1uIIK7,(P) 2020 Disruptor Records/Columbia Records
1MZ3ZQqAV3wFjHjaOe6KFz,"© 2020 Ofenbach Music, under exclusive licence to Spinnin' Records / Elektra France / Warner Music France"
1MZ3ZQqAV3wFjHjaOe6KFz,"℗ 2020 Ofenbach Music, under exclusive licence to Spinnin' Records / Elektra France / Warner Music France"
3dwf8z3LfHFTlAHiyrcGzb,(P) 2019 Sony Music Entertainment US Latin LLC/ Head Concussion Records Inc.
03dlqdFWY9gwJxGl3AREVy,(P) 1993 BMG Music Canada Inc.
5VIQ3VaAoRKOEpJ0fewdvo,© 1975 Warner Records Inc.
5VIQ3VaAoRKOEpJ0fewdvo,℗ 1975 Warner Records Inc.
5F7rUv9XZPAnNfeKCYkqZS,(C) 2020 La Base Music Group/ WK Records
5F7rUv9XZPAnNfeKCYkqZS,"(P) 2020 La Base Music Group/ WK Records ""Wisin appears courtesy of Sony Music Entertainment"" Myke Towers appears courtesy of White House Records"""
2hOY4rDu51XSBvtwfWgSmz,© 2005 Geffen Records
2hOY4rDu51XSBvtwfWgSmz,℗ 2005 Geffen Records
68NffwvgGGTB3aDqkbvztJ,"Originally released 1966. All rights reserved by RCA Records, a division of Sony Music Entertainment"
1qgJNWnPIeK9rx7hF8JCPK,© 2019 LVRN/Interscope Records
1qgJNWnPIeK9rx7hF8JCPK,℗ 2019 LVRN/Interscope Records
4js8lX2b3DBIfixMCPABC4,"© 2015 McGraw Music, LLC under exclusive license to Big Machine Label Group, LLC"
4js8lX2b3DBIfixMCPABC4,"℗ 2015 McGraw Music, LLC under exclusive license to Big Machine Label Group, LLC"
4NmlDrnZOd3ejob9PoiOd9,© 1982 Warner Records Inc.
4NmlDrnZOd3ejob9PoiOd9,"℗ 2006 Warner Records Inc., Manufactured & Marketed by Rhino Entertainment Company, a Warner Music Group Company."
02tfQwJSOLP77oCd9U8bqm,"© 2009 Parlophone Records Ltd, a Warner Music Group Company"
02tfQwJSOLP77oCd9U8bqm,"℗ 2009 Parlophone Records Ltd, a Warner Music Group Company"
7dwIWyB2jdJgL3P2JEgRKm,2018 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company
7dwIWyB2jdJgL3P2JEgRKm,2018 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company
3oxhQpF3Twbkl18oQYfnh5,© 2020 Darkroom/Interscope Records
3oxhQpF3Twbkl18oQYfnh5,℗ 2020 Darkroom/Interscope Records
4TntWxJmNQSZJGcj3ewRBc,2019 Ghetto Kids
4TntWxJmNQSZJGcj3ewRBc,2019 Ghetto Kids
4XiHCUNnGgnnN5xkGue4RF,"© 2020 Shots Studios & Music, Inc./ Interscope Records"
4XiHCUNnGgnnN5xkGue4RF,"A Shots Studios & Music/10:22pm/Interscope Records Release; ℗ 2020 Shots Studios & Music, Inc./ Interscope Records"
18INLUvzq7lcQUrdaqtgIN,(P) 2003
6YKk4wlKdACRITGKmGnoIm,© 2020 88rising Records/Warner Records Inc.
6YKk4wlKdACRITGKmGnoIm,"℗ 2020 88rising Records/Warner Records Inc. except track 4 ℗ 2020 88rising Records/Warner Records Inc./Mad Decent, under license to Columbia Records, a Division of Sony Music Entertainment"
5XCBX16KNYsAe7V5hQV9mC,© 2020 Universal Music Operations Limited
5XCBX16KNYsAe7V5hQV9mC,A Capitol Records UK Release; ℗ 2020 Universal Music Operations Limited
2NKxb7pk04CuZab5udkGUl,"(P) 1993 Columbia Records, a division of Sony Music Entertainment"
6aix4lgk9J4pz0pjbIowdo,"© 2018 Signature Entertainment, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world excluding the United States"
6aix4lgk9J4pz0pjbIowdo,"℗ 2018 Signature Entertainment, LLC under exclusive license to Atlantic Recording Corporation for the United States and WEA International Inc. for the world excluding the United States"
0XRlr1kD7uPfLb0RxQKt6W,"© 2015 Firewheel LLP under exclusive licence to Parlophone Records Limited, a Warner Music Group company"
0XRlr1kD7uPfLb0RxQKt6W,"℗ 2015 Firewheel LLP and Kimberly Limited under exclusive licence to Parlophone Records Limited, a Warner Music Group company"
3myPwaMYjdwhtq0nFgeG6W,© 2014 Mercury Records Limited
3myPwaMYjdwhtq0nFgeG6W,This Compilation ℗ 2014 Mercury Records Limited
01GR4NL5O5CZM51k0aejKD,(P) 2019 Disruptor Records/Columbia Records
6FIFqclBriPCb0SjWDaHIk,2009 Warp Records Limited
6FIFqclBriPCb0SjWDaHIk,2009 Warp Records Limited
5TNzBp7QYsXIHrI5xxVuic,"(P) 1976 RCA Records, a division of Sony Music Entertainment"
7JoyVaXzxpgTPjkgB8mWk3,2019 Wiley under exclusive licence to BMG Rights Management (UK) Limited
7JoyVaXzxpgTPjkgB8mWk3,2019 Wiley under exclusive licence to BMG Rights Management (UK) Limited
4uIhRJj1Au4TiyHhCOZys5,(C) 2019 MER under exclusive license to Liquid State
4uIhRJj1Au4TiyHhCOZys5,(P) 2019 MER under exclusive license to Liquid State
1C4UGzx5gD9b3X0UfAhY7z,2000 Burning Heart Records
1C4UGzx5gD9b3X0UfAhY7z,2000 Burning Heart Records
4Yf5LJfqpjgl1a4TBiCi07,© 2013 Reprise Records
4Yf5LJfqpjgl1a4TBiCi07,℗ 2013 Reprise Records
34wa3zf2prXFMk47t9zHFG,"© 1964 UMG Recordings, Inc."
34wa3zf2prXFMk47t9zHFG,"An MCA Nashville Release; ℗ 1964 UMG Recordings, Inc."
3nZRriUOOM8Gvv3ox8ybn1,"(P) 2002 RCA Records, a division of Sony Music Entertainment"
6rrPmmb2lQd5pNRL6HKBZx,1995 Extravaganza Publishing Srl
6rrPmmb2lQd5pNRL6HKBZx,1995 Robyx Srl
4bQi4sDv5BugGpaQWJiEXa,"© 2009 Matt & Kim, Inc., Under exclusive license to FADER Label"
4bQi4sDv5BugGpaQWJiEXa,"℗ 2009 Matt & Kim, Inc., Under exclusive license to FADER Label"
7z5fmW3FDD6jlpJtwMXV51,"(P) 2020 RCA Records, a division of Sony Music Entertainment"
0PhTTyRWpJVlg4F5RC0xmE,"© 2019 Collaection GmbH, under exclusive license to Universal Music GmbH"
0PhTTyRWpJVlg4F5RC0xmE,"A Virgin Records release; ℗ 2019 Collaection GmbH, under exclusive license to Universal Music GmbH"
4h3HXlnt6lryGzGbWmcFuY,© 2020 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company
4h3HXlnt6lryGzGbWmcFuY,℗ 2020 Fueled By Ramen LLC for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company
18ttJAJKeQvaAg8cpnn9uM,© 2000 SKG Music L.L.C.
18ttJAJKeQvaAg8cpnn9uM,℗ 2000 SLG Music L.L.C.
565HTqHjIx6LIELWCWjt8F,2009 Cleopatra Records
7ik4rjxOnmwnAWWzjj5ni3,2006 Sub Pop Records
7ik4rjxOnmwnAWWzjj5ni3,2006 Sub Pop Records
3Lp4JKk2ZgNkybMRS3eZR5,"© 2020 Island Records, a division of UMG Recordings, Inc."
