index	track	track_id	artist	artist_id	album	album_id	release_date	duration	explicit	danceability	energy	key	loudness	mode	speechiness	instrumentalness	liveness	valence	tempo	time_signature	playcount	yt_views	genres
867	New Flame	3nw9J97nUugT84SIJdjhAV	Chris Brown	7bXgB6jMjp9ATFy66eO08Z	X (Deluxe Version)	4yOWnTrCkOOpl4IiVnpj3H	2014-09-12	04:4	True	0.709	0.638	1	-4.3	1	0.0405	0.0	0.0969	0.468	141.994	4	222229461	376073763	
868	Waves	63eqzh8NNPnxJLzuUCibTZ	Kanye West	5K4W6rqBFWDnAN6FQUkS6x	The Life Of Pablo	4xM1pUHZp9HsuKNxyOQDR0	2016-06-10	03:2	True	0.545	0.572	10	-4.499	1	0.04	6.54e-06	0.331	0.0588	96.239	4	321683804	70417	hip hop,pop
869	Collard Greens	311fWdp7RrvN4Fuz7sv6Ea	ScHoolboy Q	5IcR3N7QB1j6KBL8eImZ8m	Oxymoron (Deluxe)	2s1ncecjzOlqbTDhnPAWhn	2014-01-01	04:60	True	0.826	0.571	11	-4.871	1	0.064	7.38e-06	0.207	0.666	153.972	4	353084162	165170351	hip hop,dub
870	Mercy	32CS1c7IyC8jzeFs55Q9n4	Kanye West	5K4W6rqBFWDnAN6FQUkS6x	Mercy	0qRMvJxoxAQr9a2rYxJuLq	2012-01-01	05:29	True	0.563	0.496	6	-9.381	0	0.405	5.61e-05	0.173	0.424	140.001	4	269224640	236855411	hip hop,gangsta rap,southern rap
871	Dark Times	0Gi17qCJh9e9RJxLaYkm9l	The Weeknd	1Xyo4u8uXC1ZmMpatF05PJ	Beauty Behind The Madness	28ZKQMoNBB0etKXZ97G2SN	2015-08-28	04:21	True	0.585	0.421	7	-9.593	1	0.0707	9.54e-06	0.14	0.24	132.986	3	225664079	1085340	pop,alternative r&b
872	IV. Sweatpants	0uMUvbkTdjBNZ5UuHZ5PIj	Childish Gambino	73sIBHcqh3Z3NyqHKZ7FOL	because the internet	63McpWDS7P0dF06fqXQMCZ	2013-01-01	03:1	True	0.644	0.469	1	-9.117	0	0.238	0.0	0.658	0.615	79.991	4	325882511	153821677	alternative hip hop
873	No Heart	4gmmRb6bZJffOOiww1JGTO	21 Savage	1URnnhqYAYcrqrcwql10ft	Savage Mode	4I3EcXD4e3KcEoDJfFEZ5b	2016-07-15	03:55	True	0.906	0.444	4	-8.692	0	0.384	6.44e-05	0.173	0.678	140.063	4	340318729	257090242	gangsta rap,trap,hardcore hip hop
874	Home To Mama	4HZujMI13c3T4oaYyqyjcE	Justin Bieber	1uNFoZAHBGtllmzznpCI3s	Home To Mama	3dW0fNYAWknQ0xpkzwmreZ	2014-11-25	03:23	False	0.716	0.302	2	-11.119	1	0.0683	0.000147	0.118	0.492	90.004	4	136372577	4828702	
875	Piano Man	70C4NyhjD5OZUMzvWZ3njJ	Billy Joel	6zFYqv1mOsgBRQbae3JJ9e	Piano Man (Legacy Edition)	69wjSAZXZiD2EBia3b3gxL	1973-11-07	05:39	False	0.331	0.55	0	-6.483	1	0.0272	3.96e-06	0.192	0.429	177.734	3	538050625	186665706	soft rock,folk rock
876	A Milli	3uqinR4FCjLv28bkrTdNX5	Lil Wayne	55Aa2cqylxrFIXC767Z865	Tha Carter III	1Do3y8IAcbYOToYQJnGwSO	2008-01-01	03:42	True	0.674	0.695	6	-8.636	0	0.278	0.00202	0.194	0.773	151.486	4	353578828	7384835	hip hop
877	Fluorescent Adolescent	2x8evxqUlF0eRabbW2JBJd	Arctic Monkeys	7Ln80lUS6He07XvHI8qqHH	Favourite Worst Nightmare	1XkGORuUX2QGOEIL4EbJKm	2007-04-22	03:4	False	0.654	0.828	1	-5.377	0	0.0281	0.000144	0.122	0.79	112.056	4	474181373	139449914	garage rock
878	Best Thing I Never Had	3lBRNqXjPp2j3JMTCXDTNO	Beyoncé	6vWDO969PvNqNYHIOW5v0m	4	1gIC63gC3B7o7FfpPACZQJ	2011-06-24	04:14	False	0.545	0.649	6	-4.062	1	0.0324	1.57e-05	0.0894	0.297	99.099	4	295759589	387383603	pop,r&b
879	Run the World (Girls)	1uXbwHHfgsXcUKfSZw5ZJ0	Beyoncé	6vWDO969PvNqNYHIOW5v0m	4	1gIC63gC3B7o7FfpPACZQJ	2011-06-24	03:56	False	0.733	0.899	0	-4.237	1	0.143	4.72e-05	0.372	0.76	127.086	4	419722109	524394138	electropop,r&b
880	Crazy In Love (feat. Jay-Z)	0TwBtDAWpkpM3srywFVOV5	Beyoncé	6vWDO969PvNqNYHIOW5v0m	Dangerously In Love	06v9eHnqhMK2tbM2Iz3p0Y	2003-03-10	03:56	False	0.664	0.758	2	-6.583	0	0.21	0.0	0.0598	0.701	99.259	4	657488588	582777626	pop
881	Passionfruit	7hDc8b7IXETo14hHIHdnhd	Drake	3TVXtAsR1Inumwj472S9r4	More Life	7Ix0FS4f1lK42C3rix5rHg	2017-03-18	04:59	True	0.809	0.463	11	-11.377	1	0.0396	0.085	0.109	0.364	111.98	4	990953348	36655016	tropical house,r&b,pop,dancehall
882	You Don't Know Me - Radio Edit	4WrS6vezaPwOafKJmHqMEU	Jax Jones	4Q6nIcaBED8qUel8bBx6Cr	You Don't Know Me	5pnuFhf3CzEEscRgST09H5	2016-12-09	03:32	True	0.887	0.669	11	-6.058	0	0.144	0.0	0.181	0.661	123.967	4	523165087	29768	dance-pop,house
883	You Was Right	2ANLarE8yHVsLWW21nj79M	Lil Uzi Vert	4O15NlyKLIASxsJ0PrXPfz	Lil Uzi Vert vs. The World	7mgdTKTCdfnLoa1HXHvLYM	2016-05-27	02:44	True	0.843	0.359	0	-7.417	1	0.461	0.0	0.12	0.156	81.987	4	358350918	116697091	
884	Money Longer	0B8QzDH7YWih85V5SEMnyJ	Lil Uzi Vert	4O15NlyKLIASxsJ0PrXPfz	Lil Uzi Vert vs. The World	7mgdTKTCdfnLoa1HXHvLYM	2016-05-27	03:19	True	0.795	0.568	5	-7.817	0	0.142	0.0	0.108	0.478	136.173	4	485331348	158985650	
885	Versace on the Floor	0kN8xEmgMW9mh7UmDYHlJP	Bruno Mars	0du5cEVh5yTK9QJze8zA0C	24K Magic	4PgleR09JVnm3zY1fW3XBA	2016-11-17	04:21	False	0.578	0.574	2	-6.209	1	0.0454	0.0	0.083	0.301	174.152	4	523313159	363543304	r&b
886	Happier	2RttW7RAu5nOAfq6YFvApB	Ed Sheeran	6eUKZXaKkcviH0Ku9w2n3V	÷ (Deluxe)	3T4tUhGYeRNVUGevb0wThu	2017-03-03	03:28	False	0.522	0.385	0	-7.355	1	0.0288	0.0	0.135	0.236	89.792	4	994144072	374249259	
887	Don't Leave	0Zx8khUcEfCFK2AEoIhC92	Snakehips	2FwJwEswyIUAljqgjNSHgP	Don't Leave	6buSUFSCXUIj3DOH3gUoRe	2017-01-06	03:35	True	0.657	0.703	1	-3.402	1	0.0753	0.0	0.256	0.338	122.381	4	279431356	30908960	electropop
888	Summer Of '69	3bYCGWnZdLQjndiKogqA3G	Bryan Adams	3Z02hBLubJxuFJfhacLSDc	Reckless (30th Anniversary / Deluxe Edition)	1DCI0mQQdf0LYoXheONDXi	1984-11-05	03:36	False	0.507	0.843	2	-6.137	1	0.0379	0.0	0.08	0.704	139.136	4	691768920	160228340	rock,pop rock
889	Say My Name	2gSyc23Hua25fqSFpgAh6W	Destiny's Child	1Y8cdNmUJH7yBTd9yOvr5i	The Writing's On The Wall	78r5vrR1Wf60JPgFQ1drwr	1999-09-07	04:31	False	0.522	0.676	5	-3.571	0	0.16	0.0	0.134	0.746	67.427	4	534033538	308773060	r&b,pop
890	No Scrubs	1KGi9sZVMeszgZOWivFpxs	TLC	0TImkz4nPqjegtVSMZnMRq	Fanmail	1CvjjpvqVMoyprsf74bpYW	1999-02-23	03:34	False	0.743	0.675	8	-4.267	0	0.0953	0.000717	0.0685	0.59	92.909	4	629787917	291712085	r&b,hip-pop
891	Gangsta's Paradise (feat. L.V.)	3u9fHuAtjMY1RW2mZfO4Cf	Coolio	3y24n3XhZ96wgwRXjvS17T	Gangsta's Paradise	3gj5MfnW3Oud8Ji1n7Tops	1995-11-07	04:2	False	0.641	0.63	8	-6.393	1	0.0521	0.0	0.4	0.415	79.955	4	762606570	813752878	west coast hip hop,gangsta rap,g-funk
892	No Diggity	0AvV49z4EPz5ocYN7eKGAK	Blackstreet	2P3cjUru4H3fhSXXNxE9kA	Another Level	6nUnNpoLKWpb9qxhYiT98S	1996-09-09	05:5	False	0.868	0.646	1	-4.674	0	0.288	0.0	0.284	0.67	88.641	4	517194894	270121344	r&b,hip hop
893	A Thousand Miles	5y69gQtK33qxb8a24ACkCy	Vanessa Carlton	5ILrArfIV0tMURcHJN8Q07	Be Not Nobody	7D6BFTArx2ajtkKRVXIKO2	2002-04-30	03:57	False	0.559	0.845	11	-3.871	1	0.0379	0.0	0.164	0.304	94.915	4	491196892	304020833	pop
894	Wannabe	1Je1IMUlBXcx1Fz0WE7oPT	Spice Girls	0uq5PttqEjj3IH1bzwcrXF	Spice	3x2jF7blR6bFHtk4MccsyJ	1996-01-01	02:53	False	0.768	0.864	11	-6.145	1	0.0324	0.0	0.162	0.891	110.008	4	658071088	548056542	dance-pop
895	Somewhere Only We Know	1SKPmfSYaPsETbRHaiA18G	Keane	53A0W3U0s8diEn9RhXQhVz	Hopes And Fears	0MlTOiC5ZYKFGeZ8h3D4rd	2004-05-10	03:57	False	0.448	0.665	9	-4.203	1	0.026	2.55e-05	0.0828	0.304	172.004	4	573693791	331195867	
896	Africa	6dLgO7LEeWxbBCXzHWqaI5	TOTO	0PFtn5NtBbbUNbU9EAmIWF	Toto IV (Alben für die Ewigkeit)	0EMhE1oBYG37o0OaArsCIj	1982-04-08	04:56	False	0.671	0.373	9	-18.064	1	0.0323	8.01e-05	0.0481	0.732	92.718	4	1099177370	721079959	soft rock
897	Be The One	7aXaPtjgQBmgl1fFzhG3hE	Dua Lipa	6M2wZ9GZgrQXHCFfjv46we	Be The One	3nyHj7lBcKju0aZ9ThU4aZ	2016-02-19	03:23	False	0.627	0.62	7	-4.609	0	0.0476	9.3e-06	0.0524	0.374	87.391	4	463338745	527216020	dream pop,europop,synth-pop
898	Symphony (feat. Zara Larsson)	1x5sYLZiu9r5E43kMlt9f8	Clean Bandit	6MDME20pz9RveH9rEXvrOM	Symphony (feat. Zara Larsson)	4b13SJlne61y53KSEwuQtD	2017-03-16	03:32	False	0.707	0.629	0	-4.581	0	0.0563	1.6e-05	0.138	0.457	122.863	4	1054523643	1111457001	classical-pop,dance-pop,orchestral pop
899	El Amante	3umS4y3uQDkqekNjVpiRUs	Nicky Jam	1SupJlEpv7RS2tPNRaHViT	Fénix	2dBgWXp41imu2zBNv9oFxZ	2017-01-20	03:40	False	0.683	0.691	8	-5.535	1	0.0432	0.0	0.14	0.732	179.91	4	493003534	1370736547	
900	Million Reasons	50PWlIBU7PlGGwzgN8TiFJ	Lady Gaga	1HY2Jd0NmPuamShAr6KMms	Joanne (Deluxe)	4JiY4JUvXdEA7UFIbiAyor	2016-10-21	03:25	False	0.668	0.449	0	-7.897	1	0.0451	0.0	0.107	0.154	129.889	4	573870793	278779977	pop,country
901	SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox)	7nKBxz47S9SD79N086fuhn	Enrique Iglesias	7qG3b048QCHVRO5Pv1T5lw	SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox)	2Ib7wM5qXKXDzZFhzNQ7TG	2017-02-24	03:28	False	0.688	0.822	0	-3.304	1	0.0537	0.0	0.241	0.66	91.011	4	561280782	1373591722	
902	Thnks fr th Mmrs	18GC3F8YPGB8CePXcTUizQ	Fall Out Boy	4UXqAaa6dQYAk18Lv7PEgX	Infinity On High (Deluxe Edition)	03Og8YvbFYbe3hmr9MfZHT	2007-01-01	03:24	False	0.459	0.891	10	-5.057	0	0.0623	0.0	0.106	0.588	154.837	4	415768874	161974778	pop punk,emo
903	Clint Eastwood	1RKUoGiLEbcXN4GY4spQDx	Gorillaz	3AA28KZvwAUcZuOKwyblJQ	Gorillaz	4tUxQkrduOE8sfgwJ5BI2F	2001-03-26	05:41	True	0.663	0.694	10	-8.627	0	0.172	0.0	0.0698	0.524	167.964	4	474481658	549407209	trip hop,alternative hip hop,rap rock,dub,indie dance,alternative rock
904	Swang	4VSVT9njJD3BsXIdCNHOVQ	Rae Sremmurd	7iZtZyCzp3LItcw1wtPI3D	SremmLife 2 (Deluxe)	5gyYLXgAcJoZrFgsmzA4MM	2016-08-12	03:28	True	0.672	0.326	8	-9.36	1	0.0634	2.87e-05	0.101	0.154	140.008	4	453416476	465466188	hip hop,trap,cloud rap
905	Me Rehúso	6Zosz8w6CmdGMZM6p4JlbQ	Danny Ocean	5H1nN1SzW0qNeUEZvuXjAj	Me Rehúso	6qIOlt2SVkfs9NynvpaQ1j	2016-09-16	03:26	False	0.746	0.794	1	-6.331	1	0.0698	0.0	0.0497	0.447	104.827	4	1155162160	1569005478	
906	"Still Falling For You - From ""Bridget Jones's Baby"""	638fKB27P7UAmu3Aq0vEJ3	Ellie Goulding	0X2BH1fck6amBIoJhDVmmJ	"Still Falling For You (From ""Bridget Jones's Baby"" Original Motion Picture Soundtrack)"	5YCwdMjxlC5hmHO8NcMoRE	2016-08-19	04:1	False	0.512	0.531	1	-8.03	1	0.0418	2.46e-06	0.102	0.19	96.058	4	231473938	177684146	pop
907	I Cry	5HE3z4Ew7wZ91l3ZOpGKa4	Flo Rida	0jnsk9HBra6NMjO2oANoPY	Wild Ones (Deluxe)	0aGzTOetC7VdotwXeWLenJ	2012-06-22	03:44	False	0.693	0.822	4	-5.441	0	0.0439	1.79e-06	0.315	0.763	126.035	4	177582029	122704554	pop-rap,hip house,dubstep
908	What I've Done	18lR4BzEs7e3qzc0KVkTpU	Linkin Park	6XyY86QOPPrYVGvF9ch6wz	Minutes to Midnight	2tlTBLz2w52rpGCLBGyGw6	2007-05-14	03:26	False	0.623	0.93	5	-5.285	1	0.0324	1.64e-06	0.138	0.287	120.119	4	452590871	542909579	alternative rock,hard rock
909	Childs Play	2YuurylylBcB0fJ8ho5soN	Drake	3TVXtAsR1Inumwj472S9r4	Views	3hARKC8cinq3mZLLAEaBh9	2016-05-06	04:1	True	0.691	0.482	1	-11.14	1	0.231	7.1e-06	0.197	0.305	160.027	4	220888744	198884	hip hop,r&b,dancehall,pop
910	L$D	4S7YHmlWwfwArgd8LfSPud	A$AP Rocky	13ubrt8QOOCPljQ2FL1Kca	AT.LONG.LAST.A$AP	3arNdjotCvtiiLFfjKngMc	2015-05-26	03:58	True	0.598	0.252	2	-15.086	1	0.0644	0.133	0.0992	0.0352	120.064	4	378352263	167658134	
911	HeadBand (feat. 2 Chainz)	2LvRR121MWFmmEGkuV2vQP	B.o.B	5ndkK3dpZLKtBklKjxNQwT	Underground Luxury	177byugYOk12NcfRtWvghY	2013-12-16	03:40	True	0.919	0.506	1	-7.14	1	0.304	0.0	0.0771	0.273	97.465	4	276626421	80172980	hip hop
912	Promise (feat. Fetty Wap)	5IZc3KIVFhjzJ0L2kiXzUl	Kid Ink	6KZDXtSj0SzGOV705nNeh3	Summer In The Winter	6uG9BscYmPnAbtl6Cy9u91	2015-12-25	03:44	True	0.797	0.469	8	-8.112	1	0.0646	0.0	0.0753	0.481	103.057	4	198946482	169521335	hip hop
913	Redbone	2Uvy6SkNqxvnH1W68dymxG	Childish Gambino	73sIBHcqh3Z3NyqHKZ7FOL	"""Awaken, My Love!"""	0jR6E4KQGrVLbnG6Fw3pe9	2016-12-02	05:27	True	0.745	0.359	1	-10.429	1	0.112	0.00628	0.138	0.55	160.123	4	1023995515	510407632	psychedelic funk
914	2 On (feat. ScHoolboy Q)	3jVtllWS5CFFWLQng8sKsr	Tinashe	0NIIxcxNHmOoyBx03SfTCD	Aquarius	6zXUDBGLbrB9Kgkw2Y3F7L	2014-10-01	03:47	True	0.742	0.595	9	-7.51	1	0.107	0.0	0.111	0.431	101.013	4	237144013	193886574	
915	Cut It (feat. Young Dolph)	376KnY4TrgBITxjlnbnmIy	O.T. Genasis	1Zatb2YN4erBOoSivOXc0o	Cut It (feat. Young Dolph)	7eDoi7vptEy8I1bYfnoroH	2015-09-25	03:43	True	0.875	0.673	7	-4.184	1	0.0932	0.0	0.292	0.231	130.0	4	183827568	234145346	
916	6 Foot 7 Foot	0s019O8KwLXkPSSV609qEE	Lil Wayne	55Aa2cqylxrFIXC767Z865	Tha Carter IV (Deluxe)	7oc6i8xUILaWwQ5BJMZS3c	2011-01-01	04:9	True	0.364	0.752	2	-5.429	1	0.304	0.0	0.318	0.606	79.119	4	328545456	166267561	hip hop
917	For Free	0lDBERpbbSfh3og8dSszfj	DJ Khaled	0QHgL1lAIqAw0HtD7YldmP	For Free	2W1FG3831Z2n7SpNzPSKPC	2016-06-03	03:4	True	0.916	0.571	10	-8.241	0	0.2	1.11e-06	0.153	0.498	103.521	4	212499423	20922862	hip hop
918	Chasing Pavements	2OuNgtXKeCSORKqdl0MxKk	Adele	4dpARuHxo51G3z768sgnrY	19	2YO1F9DHVEzXPriA1JHoOQ	2008-01-28	03:31	False	0.614	0.47	5	-6.09	0	0.0255	0.0	0.111	0.329	80.045	4	301731105	173035874	pop
919	Heavydirtysoul	7i9763l5SSfOnqZ35VOcfy	Twenty One Pilots	3YQKmKGau1PzlVlkL1iodx	Blurryface	3cQO7jp5S9qLBoIVtbkSM1	2015-05-15	03:55	False	0.613	0.873	7	-6.376	0	0.0449	0.00111	0.367	0.392	129.989	4	284276658	150506613	alternative hip hop,rock,pop,soul
920	Purple Lamborghini (with Rick Ross)	6JyuJFedEvPmdWQW0PkbGJ	Skrillex	5he5w2lnU9x7JFhnwcekXX	Purple Lamborghini (with Rick Ross)	3W6iNTF9ajh2btsyxslpCY	2016-07-22	03:36	True	0.457	0.899	10	-2.591	0	0.132	0.0	0.831	0.298	147.268	4	335391365	488716854	
921	That's How You Know (feat. Kid Ink & Bebe Rexha)	3icbmPGKTsKAa0IinkizCM	Nico & Vinz	0awl5piYwO0CDTHEkCjUhn	That's How You Know (feat. Kid Ink & Bebe Rexha)	7skmxw0M4VQMZwY4lICAHl	2015-07-17	03:6	True	0.769	0.437	1	-6.406	1	0.0363	0.0	0.116	0.737	103.921	4	151902352	15342272	pop,folk pop,indie pop
922	Green Light	1WC5UN1U79gJlxGLYDGIO7	Lorde	163tK9Wjr9P9DmM0AVK7lm	Green Light	3Jvd3wjRENrLxPgUxQ5Exz	2017-03-02	03:55	False	0.61	0.712	9	-7.808	1	0.0776	1.12e-05	0.0843	0.283	128.921	4	448920139	161010445	electropop,dance-pop,post-disco
923	Deja Vu	1oqdOL4Zl4nRXoaGRWLUke	J. Cole	6l3HvQ5sa6mXTsMTB19rO5	4 Your Eyez Only	71DEqZQPK1OhGtZ9bNtbcc	2016-12-09	04:25	True	0.663	0.411	9	-11.457	1	0.421	0.00016	0.179	0.171	174.002	4	297065107	12078459	hip hop
924	Work Out	6rbeWjEavBHvX2kr6lSogS	J. Cole	6l3HvQ5sa6mXTsMTB19rO5	Cole World: The Sideline Story	4skqOUXyBUnzxVPNPxrGWV	2011-09-23	03:55	True	0.831	0.427	2	-6.903	1	0.106	0.0	0.316	0.216	93.004	4	465678076	34658280	pop rap,r&b
925	G.O.M.D.	16qYlQ6koFxYVbiJbGHblz	J. Cole	6l3HvQ5sa6mXTsMTB19rO5	2014 Forest Hills Drive	7viNUmZZ8ztn2UB4XB3jIL	2014-12-09	05:1	True	0.89	0.393	4	-10.821	0	0.267	8.81e-06	0.283	0.304	128.084	4	408679544	143762193	hip hop
926	Irreplaceable	3qim3nNFg4aSTLZDLAFXhx	Beyoncé	6vWDO969PvNqNYHIOW5v0m	B'Day	1L6sJLS18bJTadBupSYFAp	2006-09-01	03:48	False	0.453	0.708	10	-4.192	1	0.385	6.16e-06	0.167	0.506	175.855	4	407471550	430203605	pop,r&b
927	WILD	0xexXKZ1CAIrNHhTUX5Qkh	Troye Sivan	3WGpXCj9YhhfX11TToZcXP	Blue Neighbourhood (Deluxe)	2mRBvhDWqm8Fj2U0F6mMY4	2015-12-09	03:39	False	0.622	0.807	0	-5.1	0	0.0784	0.0	0.205	0.516	93.962	4	181626923	31017297	synth-pop
928	Secrets - Radio Edit	6eE5LWw0DpIbTOdKwDUoE8	Tiësto	2o5jDhtHVPhrJdv3cEQ99Z	Secrets (Radio Edit)	54XVh1RZP4w1SqQ1ynhKZb	2015-04-03	03:37	False	0.662	0.81	11	-4.442	0	0.0441	0.00653	0.0886	0.224	128.007	4	172973158	141625	big room house
929	Look At Me Now (feat. Lil' Wayne & Busta Rhymes)	1xBuAqZ1dET1Aq5p58pnxA	Chris Brown	7bXgB6jMjp9ATFy66eO08Z	F.A.M.E. (Deluxe Version)	4Y0fafStNYB3LWQS6aa7H5	2011-04-04	03:43	True	0.767	0.677	11	-6.128	0	0.184	5.51e-06	0.144	0.538	146.155	4	304582220	530947303	hip hop
930	Jump - 2015 Remaster	7N3PAbqfTjSEU1edb2tY8j	Van Halen	2cnMpRsOVqtPMfq7YiFE6K	1984 (Remastered)	3REUXdj5OPKhuDTrTtCBU0	1984-01-04	04:2	False	0.572	0.835	0	-6.219	1	0.0317	0.000377	0.0702	0.795	129.981	4	528313512	24055	
931	Mark My Words	5JcxAgRw2S3hb67AA8Vk13	Justin Bieber	1uNFoZAHBGtllmzznpCI3s	Purpose (Deluxe)	7fZH0aUAjY3ay25obOUf2a	2015-11-13	02:14	False	0.383	0.256	0	-8.572	1	0.0332	2.69e-06	0.169	0.519	114.188	4	152070932	62111949	edm,pop,soul,dance-pop,r&b
932	It's My Life	1zOaxkbS1kAY1gIi0g8sOm	Bon Jovi	58lV9VcRSjABbAbfWS6skp	Crush	2R8sO7coUsDazpoQzmGIWp	2000-06-13	03:44	False	0.551	0.913	0	-4.063	0	0.0466	1.35e-05	0.347	0.544	119.992	4	469958589	1053893807	pop rock,arena rock
933	DNA.	4cGeMgLcykDLAazHFpbZbU	Kendrick Lamar	2YZyLoL8N0Wb9xBt1NhZWg	DAMN.	7wbJhbCvhPfbK1CLAkpq25	2017-04-14	03:6	True	0.636	0.517	0	-6.759	1	0.36	0.0	0.0874	0.394	139.928	4	787635869	235888681	hip hop,trap,hardcore hip hop
934	Go Flex	2hCKzqwjRjhycKeZJvbloJ	Post Malone	246dkjvS1zLTtiykXe5h60	Stoney	7J0uECwRkAFLiZljgYFq1w	2016-12-09	02:60	True	0.663	0.489	5	-8.198	1	0.124	0.0	0.0769	0.117	81.959	4	747715340	399027916	
935	Portland	2jG6ifTWXk0AvonlgcXGgZ	Drake	3TVXtAsR1Inumwj472S9r4	More Life	7Ix0FS4f1lK42C3rix5rHg	2017-03-18	03:57	True	0.925	0.443	1	-8.216	1	0.264	0.0	0.276	0.35	136.078	4	462929546	264622	hip hop,trap
936	Tuesday (feat. Danelle Sandoval)	7EVk9tRb6beJLTHrg6AkY9	Burak Yeter	4ON1ruy5ijE7ZPQthbrkgI	Tuesday (feat. Danelle Sandoval)	6TvNvQ8DNIFyOMMksmKVDB	2016-09-02	04:2	False	0.841	0.639	9	-6.052	0	0.0688	0.0654	0.0545	0.675	99.002	4	464993708	650764287	cloud rap,alternative r&b
937	Dive	51ChrwmUPDJvedPQnIU8Ls	Ed Sheeran	6eUKZXaKkcviH0Ku9w2n3V	÷ (Deluxe)	3T4tUhGYeRNVUGevb0wThu	2017-03-03	03:58	False	0.761	0.386	4	-6.158	1	0.0399	0.0	0.0953	0.526	134.943	3	535277146	221642139	pop
938	Lonely Boy	5G1sTBGbZT5o4PNRc75RKI	The Black Keys	7mnBLXK823vNxN3UWB7Gfz	El Camino	5DLhV9yOvZ7IxVmljMXtNm	2011-12-06	03:14	False	0.356	0.872	2	-7.837	1	0.068	0.00975	0.0997	0.607	166.3	4	330303117	134226879	garage rock,blues rock
939	Howlin' For You	1gBGDhwhekrKYy7gqULf0t	The Black Keys	7mnBLXK823vNxN3UWB7Gfz	Brothers	0glJnyA8SbcP5G2vtPDMNB	2010-05-18	03:12	False	0.708	0.737	11	-6.665	0	0.0943	0.0804	0.101	0.476	132.612	4	301307429	661499	garage rock,blues rock
940	Beautiful Now	7FJP35tUJ2121EJsFpU1Gh	Zedd	2qxJFvFYMEDqd7ui6kSAcq	True Colors	453l82SGKWDAlOpKkUSX1u	2015-05-15	03:38	False	0.628	0.833	11	-4.126	0	0.0282	1.48e-05	0.074	0.56	128.003	4	255219818	193007150	progressive house
941	Good Life (with G-Eazy & Kehlani)	0Oa9mHOnH14GZ4toWwkf4c	G-Eazy	02kJSzxNuaWGqwubyUba0Z	Good Life (with G-Eazy & Kehlani)	3KDuNEtT7I41hNbzMUakyq	2017-03-17	03:46	False	0.572	0.778	1	-5.208	1	0.233	0.0	0.0563	0.54	168.073	4	314613814	338133651	pop-rap
942	Survival	29Key5Lj0YlIMH8JzRDy6U	Eminem	7dGJo4pcD2V6oG8kP0tJRR	The Marshall Mathers LP2 (Deluxe)	3qGeRY1wt4rrLIt1YuSwHR	2013-11-05	04:32	True	0.449	0.892	2	-3.002	1	0.225	0.0	0.126	0.416	176.129	4	206319010	172036771	rap rock
943	Vacaciones	3dQDid3IUNhZy1OehIfYfE	Wisin	3E6xrwgnVfYCrCs0ePERDz	Vacaciones	6k0mxvr3REgMTOT08V7mFj	2016-09-30	03:59	False	0.772	0.909	6	-3.225	0	0.166	0.0	0.255	0.694	96.031	4	295712101	212053047	
944	Pretty Girl - Cheat Codes X CADE Remix	1NDxZ7cFAo481dtYWdrUnR	Maggie Lindemann	0uGk2czvcpWQA383Im6ajf	Pretty Girl (Cheat Codes X CADE Remix)	1XYA8eDvomdYTbQBzk0jT1	2017-03-02	03:14	True	0.703	0.868	7	-4.661	0	0.0291	0.132	0.104	0.733	121.03	4	797006710	91203461	pop,house,tropical house,cheat codes,cade
945	Now Or Never	0Nhu3zSYbEz32IYiobV75e	Halsey	26VFTg2z8YR0cCuwLzESi2	hopeless fountain kingdom (Deluxe)	1fV3TdIojhb9lQXd72HiPq	2017-06-02	03:35	False	0.663	0.575	6	-4.907	0	0.0458	3.16e-06	0.133	0.458	110.04	4	423951770	66652820	dark pop,r&b
946	This Town	5nA67Y0XX9JipZwYxX7Gl7	Niall Horan	1Hsdzj7Dlq2I7tHP7501T4	This Town	143gTr5lD4xuFizXLs64P2	2016-09-29	03:53	False	0.687	0.409	9	-7.751	1	0.0311	0.0	0.126	0.16	111.861	4	574643136	59993515	folk
947	Sign of the Times	5Ohxk2dO5COHF1krpoPigN	Harry Styles	6KImCVD70vtIoJWnq6nGn3	Harry Styles	1FZKIm3JVDCxTchXDo5jOV	2017-05-12	05:41	False	0.516	0.595	5	-4.63	1	0.0313	0.0	0.109	0.222	119.972	4	926445824	897110522	pop rock,soft rock
948	Felices los 4	0qYTZCo5Bwh1nsUFGZP3zn	Maluma	1r4hJ1h58CWwUQe3MxPuau	Felices los 4	6pFZVwBPXj3m4dyaKcnVev	2017-04-21	03:50	False	0.755	0.789	5	-4.502	1	0.146	0.0	0.351	0.737	93.973	4	773481470	1741178828	latin pop,reggaeton
949	No Promises (feat. Demi Lovato)	1louJpMmzEicAn7lzDalPW	Cheat Codes	7DMveApC7UnC2NPfPvlHSU	No Promises (feat. Demi Lovato)	6301sWkK7hVwcrhcEwKPcH	2017-03-31	03:44	False	0.741	0.667	10	-5.445	1	0.134	0.0	0.106	0.595	112.956	4	599229866	201200317	house
950	Reminder	3IU6xbfNZosvTdRrGs8b2u	The Weeknd	1Xyo4u8uXC1ZmMpatF05PJ	Starboy	09fggMHib4YkOtwQNXEBII	2016-11-25	03:39	True	0.738	0.517	8	-7.364	1	0.13	0.0	0.163	0.357	79.995	4	365159839	330044714	r&b
